method,seed,image_id,keypoint_id,coarse_x,coarse_y,final_x,final_y,num_votes,num_reliable,mean_vote_distance,median_vote_distance,fallback
A6,1,8,3,311.5304,128.0063,311.5304,128.0063,106,106,0.6831,0.6224,
A6,1,8,4,276.1153,109.8890,276.1153,109.8890,106,106,0.5998,0.5080,
A6,1,8,5,301.2372,152.4195,301.2372,152.4195,106,106,0.7632,0.5858,
A6,1,8,6,274.8883,146.3099,274.8883,146.3099,106,106,0.5839,0.5405,
A6,1,8,7,267.4652,110.2206,267.4652,110.2206,106,106,0.6842,0.4907,
A6,1,8,8,284.5552,126.6127,284.5552,126.6127,106,106,0.3541,0.2768,
B4,1,8,0,316.5020,130.0865,316.4914,130.0797,106,106,0.7099,0.5895,
B4,1,8,1,249.5854,127.0274,249.6144,127.0118,106,106,0.8715,0.9059,
B4,1,8,2,278.4055,121.3919,278.4174,121.3834,106,106,0.5771,0.5082,
B4,1,8,3,311.5304,128.0063,311.5262,128.0161,106,106,0.6831,0.6224,
B4,1,8,4,276.1153,109.8890,276.1191,109.8870,106,106,0.5998,0.5080,
B4,1,8,5,301.2372,152.4195,301.2136,152.4291,106,106,0.7632,0.5858,
B4,1,8,6,274.8883,146.3099,274.8696,146.3131,106,106,0.5839,0.5405,
B4,1,8,7,267.4652,110.2206,267.4662,110.2004,106,106,0.6842,0.4907,
B4,1,8,8,284.5552,126.6127,284.5571,126.6135,106,106,0.3541,0.2768,
baseline,1,9,0,336.4109,123.5555,336.4109,123.5555,0,0,-1.0000,-1.0000,
baseline,1,9,1,265.4460,117.4825,265.4460,117.4825,0,0,-1.0000,-1.0000,
baseline,1,9,2,296.2607,111.4947,296.2607,111.4947,0,0,-1.0000,-1.0000,
baseline,1,9,3,331.3338,121.9158,331.3338,121.9158,0,0,-1.0000,-1.0000,
baseline,1,9,4,294.7212,100.5301,294.7212,100.5301,0,0,-1.0000,-1.0000,
baseline,1,9,5,318.7176,146.3832,318.7176,146.3832,0,0,-1.0000,-1.0000,
baseline,1,9,6,291.4609,138.1198,291.4609,138.1198,0,0,-1.0000,-1.0000,
baseline,1,9,7,285.0016,99.9543,285.0016,99.9543,0,0,-1.0000,-1.0000,
baseline,1,9,8,302.9615,118.7867,302.9615,118.7867,0,0,-1.0000,-1.0000,
A4,1,9,0,336.4109,123.5555,336.4109,123.5555,99,99,0.5545,0.5185,
A4,1,9,1,265.4460,117.4825,265.4460,117.4825,99,99,0.7493,0.6030,
A4,1,9,2,296.2607,111.4947,296.2607,111.4947,99,99,0.5325,0.4642,
A4,1,9,3,331.3338,121.9158,331.3338,121.9158,99,99,0.6922,0.4793,
A4,1,9,4,294.7212,100.5301,294.7212,100.5301,99,99,0.4930,0.3363,
A4,1,9,5,318.7176,146.3832,318.7176,146.3832,99,99,0.6902,0.5554,
A4,1,9,6,291.4609,138.1198,291.4609,138.1198,99,99,0.6904,0.6586,
A4,1,9,7,285.0016,99.9543,285.0016,99.9543,99,99,0.4899,0.3801,
A4,1,9,8,302.9615,118.7867,302.9615,118.7867,99,99,0.3688,0.3032,
A6,1,9,0,336.4109,123.5555,336.4109,123.5555,99,99,0.5545,0.5185,
A6,1,9,1,265.4460,117.4825,265.4460,117.4825,99,99,0.7493,0.6030,
A6,1,9,2,296.2607,111.4947,296.2607,111.4947,99,99,0.5325,0.4642,
A6,1,9,3,331.3338,121.9158,331.3338,121.9158,99,99,0.6922,0.4793,
A6,1,9,4,294.7212,100.5301,294.7212,100.5301,99,99,0.4930,0.3363,
A6,1,9,5,318.7176,146.3832,318.7176,146.3832,99,99,0.6902,0.5554,
A6,1,9,6,291.4609,138.1198,291.4609,138.1198,99,99,0.6904,0.6586,
A6,1,9,7,285.0016,99.9543,285.0016,99.9543,99,99,0.4899,0.3801,
A6,1,9,8,302.9615,118.7867,302.9615,118.7867,99,99,0.3688,0.3032,
B4,1,9,0,336.4109,123.5555,336.4023,123.5499,99,99,0.5545,0.5185,
B4,1,9,1,265.4460,117.4825,265.4243,117.4807,99,99,0.7493,0.6030,
B4,1,9,2,296.2607,111.4947,296.2678,111.4989,99,99,0.5325,0.4642,
B4,1,9,3,331.3338,121.9158,331.3636,121.9056,99,99,0.6922,0.4793,
B4,1,9,4,294.7212,100.5301,294.7181,100.5307,99,99,0.4930,0.3363,
B4,1,9,5,318.7176,146.3832,318.7112,146.3525,99,99,0.6902,0.5554,
B4,1,9,6,291.4609,138.1198,291.4585,138.1145,99,99,0.6904,0.6586,
B4,1,9,7,285.0016,99.9543,284.9996,99.9257,99,99,0.4899,0.3801,
B4,1,9,8,302.9615,118.7867,302.9570,118.7879,99,99,0.3688,0.3032,
baseline,1,10,0,337.8780,121.0757,337.8780,121.0757,0,0,-1.0000,-1.0000,
baseline,1,10,1,269.6068,114.3377,269.6068,114.3377,0,0,-1.0000,-1.0000,
baseline,1,10,2,299.0138,109.1134,299.0138,109.1134,0,0,-1.0000,-1.0000,
baseline,1,10,3,333.4337,119.3532,333.4337,119.3532,0,0,-1.0000,-1.0000,
baseline,1,10,4,298.1096,99.0152,298.1096,99.0152,0,0,-1.0000,-1.0000,
baseline,1,10,5,320.5655,143.4173,320.5655,143.4173,0,0,-1.0000,-1.0000,
baseline,1,10,6,294.0883,134.9942,294.0883,134.9942,0,0,-1.0000,-1.0000,
baseline,1,10,7,288.5344,97.9270,288.5344,97.9270,0,0,-1.0000,-1.0000,
baseline,1,10,8,305.6841,116.4196,305.6841,116.4196,0,0,-1.0000,-1.0000,
A4,1,10,0,337.8780,121.0757,337.8780,121.0757,97,97,0.7018,0.6376,
A4,1,10,1,269.6068,114.3377,269.6068,114.3377,97,97,0.8550,0.7810,
A4,1,10,2,299.0138,109.1134,299.0138,109.1134,97,97,0.4717,0.4194,
A4,1,10,3,333.4337,119.3532,333.4337,119.3532,97,97,0.7682,0.6642,
A4,1,10,4,298.1096,99.0152,298.1096,99.0152,97,97,0.6028,0.5244,
A4,1,10,5,320.5655,143.4173,320.5655,143.4173,97,97,0.7584,0.6279,
A4,1,10,6,294.0883,134.9942,294.0883,134.9942,97,97,0.5777,0.5519,
A4,1,10,7,288.5344,97.9270,288.5344,97.9270,97,97,0.6762,0.5818,
A4,1,10,8,305.6841,116.4196,305.6841,116.4196,97,97,0.3551,0.2844,
A6,1,10,0,337.8780,121.0757,337.8780,121.0757,97,97,0.7018,0.6376,
A6,1,10,1,269.6068,114.3377,269.6068,114.3377,97,97,0.8550,0.7810,
A6,1,10,2,299.0138,109.1134,299.0138,109.1134,97,97,0.4717,0.4194,
A6,1,10,3,333.4337,119.3532,333.4337,119.3532,97,97,0.7682,0.6642,
A6,1,10,4,298.1096,99.0152,298.1096,99.0152,97,97,0.6028,0.5244,
A6,1,10,5,320.5655,143.4173,320.5655,143.4173,97,97,0.7584,0.6279,
A6,1,10,6,294.0883,134.9942,294.0883,134.9942,97,97,0.5777,0.5519,
A6,1,10,7,288.5344,97.9270,288.5344,97.9270,97,97,0.6762,0.5818,
A6,1,10,8,305.6841,116.4196,305.6841,116.4196,97,97,0.3551,0.2844,
B4,1,10,0,337.8780,121.0757,337.8681,121.0720,97,97,0.7018,0.6376,
B4,1,10,1,269.6068,114.3377,269.6038,114.3212,97,97,0.8550,0.7810,
B4,1,10,2,299.0138,109.1134,299.0166,109.1122,97,97,0.4717,0.4194,
B4,1,10,3,333.4337,119.3532,333.4453,119.3553,97,97,0.7682,0.6642,
B4,1,10,4,298.1096,99.0152,298.1182,99.0151,97,97,0.6028,0.5244,
B4,1,10,5,320.5655,143.4173,320.5578,143.3770,97,97,0.7584,0.6279,
B4,1,10,6,294.0883,134.9942,294.0894,134.9971,97,97,0.5777,0.5519,
B4,1,10,7,288.5344,97.9270,288.5283,97.8733,97,97,0.6762,0.5818,
B4,1,10,8,305.6841,116.4196,305.6873,116.4221,97,97,0.3551,0.2844,
baseline,1,11,0,398.8325,161.1155,398.8325,161.1155,0,0,-1.0000,-1.0000,
baseline,1,11,1,331.8033,135.5902,331.8033,135.5902,0,0,-1.0000,-1.0000,
baseline,1,11,2,363.0721,144.1187,363.0721,144.1187,0,0,-1.0000,-1.0000,
baseline,1,11,3,392.0446,150.9081,392.0446,150.9081,0,0,-1.0000,-1.0000,
baseline,1,11,4,360.9122,123.7746,360.9122,123.7746,0,0,-1.0000,-1.0000,
baseline,1,11,5,376.8526,177.0067,376.8526,177.0067,0,0,-1.0000,-1.0000,
baseline,1,11,6,353.8394,165.2732,353.8394,165.2732,0,0,-1.0000,-1.0000,
baseline,1,11,7,353.7041,125.1956,353.7041,125.1956,0,0,-1.0000,-1.0000,
baseline,1,11,8,366.4740,146.1124,366.4740,146.1124,0,0,-1.0000,-1.0000,
A4,1,11,0,398.8325,161.1155,398.8325,161.1155,97,97,0.5230,0.3482,
A4,1,11,1,331.8033,135.5902,331.8033,135.5902,97,97,0.6324,0.4494,
A4,1,11,2,363.0721,144.1187,363.0721,144.1187,97,97,0.4102,0.3431,
A4,1,11,3,392.0446,150.9081,392.0446,150.9081,97,97,0.6063,0.4877,
A4,1,11,4,360.9122,123.7746,360.9122,123.7746,97,97,0.6444,0.6513,
A4,1,11,5,376.8526,177.0067,376.8526,177.0067,97,97,0.7141,0.7179,
A4,1,11,6,353.8394,165.2732,353.8394,165.2732,97,97,0.3809,0.3035,
A4,1,11,7,353.7041,125.1956,353.7041,125.1956,97,97,0.6616,0.5952,
A4,1,11,8,366.4740,146.1124,366.4740,146.1124,97,97,0.2777,0.1714,
A6,1,11,0,398.8325,161.1155,398.8325,161.1155,97,97,0.5230,0.3482,
A6,1,11,1,331.8033,135.5902,331.8033,135.5902,97,97,0.6324,0.4494,
A6,1,11,2,363.0721,144.1187,363.0721,144.1187,97,97,0.4102,0.3431,
A6,1,11,3,392.0446,150.9081,392.0446,150.9081,97,97,0.6063,0.4877,
A6,1,11,4,360.9122,123.7746,360.9122,123.7746,97,97,0.6444,0.6513,
A6,1,11,5,376.8526,177.0067,376.8526,177.0067,97,97,0.7141,0.7179,
A6,1,11,6,353.8394,165.2732,353.8394,165.2732,97,97,0.3809,0.3035,
A6,1,11,7,353.7041,125.1956,353.7041,125.1956,97,97,0.6616,0.5952,
A6,1,11,8,366.4740,146.1124,366.4740,146.1124,97,97,0.2777,0.1714,
B4,1,11,0,398.8325,161.1155,398.8044,161.1258,97,97,0.5230,0.3482,
B4,1,11,1,331.8033,135.5902,331.8294,135.6264,97,97,0.6324,0.4494,
B4,1,11,2,363.0721,144.1187,363.0835,144.1252,97,97,0.4102,0.3431,
B4,1,11,3,392.0446,150.9081,392.0437,150.9135,97,97,0.6063,0.4877,
B4,1,11,4,360.9122,123.7746,360.9070,123.7820,97,97,0.6444,0.6513,
B4,1,11,5,376.8526,177.0067,376.8494,177.0079,97,97,0.7141,0.7179,
B4,1,11,6,353.8394,165.2732,353.8347,165.2731,97,97,0.3809,0.3035,
B4,1,11,7,353.7041,125.1956,353.6964,125.1903,97,97,0.6616,0.5952,
B4,1,11,8,366.4740,146.1124,366.4744,146.1102,97,97,0.2777,0.1714,
baseline,1,12,0,404.7809,169.2485,404.7809,169.2485,0,0,-1.0000,-1.0000,
baseline,1,12,1,341.0232,140.4408,341.0232,140.4408,0,0,-1.0000,-1.0000,
baseline,1,12,2,370.7905,152.5865,370.7905,152.5865,0,0,-1.0000,-1.0000,
baseline,1,12,3,398.3426,156.1632,398.3426,156.1632,0,0,-1.0000,-1.0000,
baseline,1,12,4,368.8486,128.9848,368.8486,128.9848,0,0,-1.0000,-1.0000,
baseline,1,12,5,383.0710,183.4319,383.0710,183.4319,0,0,-1.0000,-1.0000,
baseline,1,12,6,360.9165,171.6999,360.9165,171.6999,0,0,-1.0000,-1.0000,
baseline,1,12,7,361.9964,131.5557,361.9964,131.5557,0,0,-1.0000,-1.0000,
baseline,1,12,8,373.5584,151.9848,373.5584,151.9848,0,0,-1.0000,-1.0000,
A4,1,12,0,404.7809,169.2485,404.7809,169.2485,105,105,0.7083,0.5620,
A4,1,12,1,341.0232,140.4408,341.0232,140.4408,105,105,0.7032,0.6250,
A4,1,12,2,370.7905,152.5865,370.7905,152.5865,105,105,0.4305,0.3277,
A4,1,12,3,398.3426,156.1632,398.3426,156.1632,105,105,0.5739,0.4854,
A4,1,12,4,368.8486,128.9848,368.8486,128.9848,105,105,0.6282,0.6156,
A4,1,12,5,383.0710,183.4319,383.0710,183.4319,105,105,0.5331,0.4870,
A4,1,12,6,360.9165,171.6999,360.9165,171.6999,105,105,0.4997,0.2943,
A4,1,12,7,361.9964,131.5557,361.9964,131.5557,105,105,0.4832,0.3573,
A4,1,12,8,373.5584,151.9848,373.5584,151.9848,105,105,0.3629,0.3068,
A6,1,12,0,404.7809,169.2485,404.7809,169.2485,105,105,0.7083,0.5620,
A6,1,12,1,341.0232,140.4408,341.0232,140.4408,105,105,0.7032,0.6250,
A6,1,12,2,370.7905,152.5865,370.7905,152.5865,105,105,0.4305,0.3277,
A6,1,12,3,398.3426,156.1632,398.3426,156.1632,105,105,0.5739,0.4854,
A6,1,12,4,368.8486,128.9848,368.8486,128.9848,105,105,0.6282,0.6156,
A6,1,12,5,383.0710,183.4319,383.0710,183.4319,105,105,0.5331,0.4870,
A6,1,12,6,360.9165,171.6999,360.9165,171.6999,105,105,0.4997,0.2943,
A6,1,12,7,361.9964,131.5557,361.9964,131.5557,105,105,0.4832,0.3573,
A6,1,12,8,373.5584,151.9848,373.5584,151.9848,105,105,0.3629,0.3068,
B4,1,12,0,404.7809,169.2485,404.7020,169.2634,105,105,0.7083,0.5620,
B4,1,12,1,341.0232,140.4408,341.0842,140.4657,105,105,0.7032,0.6250,
B4,1,12,2,370.7905,152.5865,370.7916,152.5874,105,105,0.4305,0.3277,
B4,1,12,3,398.3426,156.1632,398.3479,156.1702,105,105,0.5739,0.4854,
B4,1,12,4,368.8486,128.9848,368.8480,128.9792,105,105,0.6282,0.6156,
B4,1,12,5,383.0710,183.4319,383.0697,183.4327,105,105,0.5331,0.4870,
B4,1,12,6,360.9165,171.6999,360.8916,171.7057,105,105,0.4997,0.2943,
B4,1,12,7,361.9964,131.5557,361.9878,131.5586,105,105,0.4832,0.3573,
B4,1,12,8,373.5584,151.9848,373.5582,151.9825,105,105,0.3629,0.3068,
baseline,1,13,0,417.5135,180.8886,417.5135,180.8886,0,0,-1.0000,-1.0000,
baseline,1,13,1,356.1659,156.5223,356.1659,156.5223,0,0,-1.0000,-1.0000,
baseline,1,13,2,383.8411,173.5673,383.8411,173.5673,0,0,-1.0000,-1.0000,
baseline,1,13,3,411.0813,160.9910,411.0813,160.9910,0,0,-1.0000,-1.0000,
baseline,1,13,4,380.2624,139.5346,380.2624,139.5346,0,0,-1.0000,-1.0000,
baseline,1,13,5,399.0933,194.5211,399.0933,194.5211,0,0,-1.0000,-1.0000,
baseline,1,13,6,376.0963,188.4078,376.0963,188.4078,0,0,-1.0000,-1.0000,
baseline,1,13,7,373.5058,148.6345,373.5058,148.6345,0,0,-1.0000,-1.0000,
baseline,1,13,8,386.7045,164.5110,386.7045,164.5110,0,0,-1.0000,-1.0000,
A4,1,13,0,417.5135,180.8886,417.5135,180.8886,107,107,0.6431,0.4439,
A4,1,13,1,356.1659,156.5223,356.1659,156.5223,107,107,0.7677,0.6051,
A4,1,13,2,383.8411,173.5673,383.8411,173.5673,107,107,0.3344,0.2817,
A4,1,13,3,411.0813,160.9910,411.0813,160.9910,107,107,0.5162,0.3019,
A4,1,13,4,380.2624,139.5346,380.2624,139.5346,107,107,0.6754,0.5844,
A4,1,13,5,399.0933,194.5211,399.0933,194.5211,107,107,0.3815,0.3480,
A4,1,13,6,376.0963,188.4078,376.0963,188.4078,107,107,0.4216,0.2734,
A4,1,13,7,373.5058,148.6345,373.5058,148.6345,107,107,0.4704,0.3504,
A4,1,13,8,386.7045,164.5110,386.7045,164.5110,107,107,0.3547,0.2860,
A6,1,13,0,417.5135,180.8886,417.5135,180.8886,107,107,0.6431,0.4439,
A6,1,13,1,356.1659,156.5223,356.1659,156.5223,107,107,0.7677,0.6051,
A6,1,13,2,383.8411,173.5673,383.8411,173.5673,107,107,0.3344,0.2817,
A6,1,13,3,411.0813,160.9910,411.0813,160.9910,107,107,0.5162,0.3019,
A6,1,13,4,380.2624,139.5346,380.2624,139.5346,107,107,0.6754,0.5844,
A6,1,13,5,399.0933,194.5211,399.0933,194.5211,107,107,0.3815,0.3480,
A6,1,13,6,376.0963,188.4078,376.0963,188.4078,107,107,0.4216,0.2734,
A6,1,13,7,373.5058,148.6345,373.5058,148.6345,107,107,0.4704,0.3504,
A6,1,13,8,386.7045,164.5110,386.7045,164.5110,107,107,0.3547,0.2860,
B4,1,13,0,417.5135,180.8886,417.5066,180.9021,107,107,0.6431,0.4439,
B4,1,13,1,356.1659,156.5223,356.2004,156.5421,107,107,0.7677,0.6051,
B4,1,13,2,383.8411,173.5673,383.8427,173.5669,107,107,0.3344,0.2817,
B4,1,13,3,411.0813,160.9910,411.1046,160.9854,107,107,0.5162,0.3019,
B4,1,13,4,380.2624,139.5346,380.2586,139.5334,107,107,0.6754,0.5844,
B4,1,13,5,399.0933,194.5211,399.0943,194.5231,107,107,0.3815,0.3480,
B4,1,13,6,376.0963,188.4078,376.0890,188.4039,107,107,0.4216,0.2734,
B4,1,13,7,373.5058,148.6345,373.5070,148.6441,107,107,0.4704,0.3504,
B4,1,13,8,386.7045,164.5110,386.7043,164.5110,107,107,0.3547,0.2860,
baseline,1,14,0,424.8224,198.2464,424.8224,198.2464,0,0,-1.0000,-1.0000,
baseline,1,14,1,361.7336,176.7355,361.7336,176.7355,0,0,-1.0000,-1.0000,
baseline,1,14,2,389.8278,193.1543,389.8278,193.1543,0,0,-1.0000,-1.0000,
baseline,1,14,3,416.4126,178.1640,416.4126,178.1640,0,0,-1.0000,-1.0000,
baseline,1,14,4,384.7562,158.6694,384.7562,158.6694,0,0,-1.0000,-1.0000,
baseline,1,14,5,406.1307,212.1376,406.1307,212.1376,0,0,-1.0000,-1.0000,
baseline,1,14,6,383.5370,207.6521,383.5370,207.6521,0,0,-1.0000,-1.0000,
baseline,1,14,7,378.3127,168.2468,378.3127,168.2468,0,0,-1.0000,-1.0000,
baseline,1,14,8,392.3990,183.0939,392.3990,183.0939,0,0,-1.0000,-1.0000,
A4,1,14,0,424.8224,198.2464,424.8224,198.2464,101,101,0.6079,0.4400,
A4,1,14,1,361.7336,176.7355,361.7336,176.7355,101,101,0.6359,0.5343,
A4,1,14,2,389.8278,193.1543,389.8278,193.1543,101,101,0.4792,0.3972,
A4,1,14,3,416.4126,178.1640,416.4126,178.1640,101,101,0.5595,0.5224,
A4,1,14,4,384.7562,158.6694,384.7562,158.6694,101,101,0.5896,0.5023,
A4,1,14,5,406.1307,212.1376,406.1307,212.1376,101,101,0.4808,0.3826,
A4,1,14,6,383.5370,207.6521,383.5370,207.6521,101,101,0.5381,0.4096,
A4,1,14,7,378.3127,168.2468,378.3127,168.2468,101,101,0.3972,0.2878,
A4,1,14,8,392.3990,183.0939,392.3990,183.0939,101,101,0.2378,0.2058,
A6,1,14,0,424.8224,198.2464,424.8224,198.2464,101,101,0.6079,0.4400,
A6,1,14,1,361.7336,176.7355,361.7336,176.7355,101,101,0.6359,0.5343,
A6,1,14,2,389.8278,193.1543,389.8278,193.1543,101,101,0.4792,0.3972,
A6,1,14,3,416.4126,178.1640,416.4126,178.1640,101,101,0.5595,0.5224,
A6,1,14,4,384.7562,158.6694,384.7562,158.6694,101,101,0.5896,0.5023,
A6,1,14,5,406.1307,212.1376,406.1307,212.1376,101,101,0.4808,0.3826,
A6,1,14,6,383.5370,207.6521,383.5370,207.6521,101,101,0.5381,0.4096,
A6,1,14,7,378.3127,168.2468,378.3127,168.2468,101,101,0.3972,0.2878,
A6,1,14,8,392.3990,183.0939,392.3990,183.0939,101,101,0.2378,0.2058,
B4,1,14,0,424.8224,198.2464,424.7982,198.2717,101,101,0.6079,0.4400,
B4,1,14,1,361.7336,176.7355,361.7533,176.7368,101,101,0.6359,0.5343,
B4,1,14,2,389.8278,193.1543,389.8268,193.1514,101,101,0.4792,0.3972,
B4,1,14,3,416.4126,178.1640,416.4224,178.1594,101,101,0.5595,0.5224,
B4,1,14,4,384.7562,158.6694,384.7334,158.6796,101,101,0.5896,0.5023,
B4,1,14,5,406.1307,212.1376,406.1339,212.1386,101,101,0.4808,0.3826,
B4,1,14,6,383.5370,207.6521,383.5329,207.6513,101,101,0.5381,0.4096,
B4,1,14,7,378.3127,168.2468,378.3035,168.2531,101,101,0.3972,0.2878,
B4,1,14,8,392.3990,183.0939,392.3987,183.0930,101,101,0.2378,0.2058,
baseline,1,15,0,416.2805,226.6110,416.2805,226.6110,0,0,-1.0000,-1.0000,
baseline,1,15,1,356.4092,206.7274,356.4092,206.7274,0,0,-1.0000,-1.0000,
baseline,1,15,2,381.0941,223.5338,381.0941,223.5338,0,0,-1.0000,-1.0000,
baseline,1,15,3,411.0185,205.8299,411.0185,205.8299,0,0,-1.0000,-1.0000,
baseline,1,15,4,379.1111,187.4135,379.1111,187.4135,0,0,-1.0000,-1.0000,
baseline,1,15,5,400.2686,239.8728,400.2686,239.8728,0,0,-1.0000,-1.0000,
baseline,1,15,6,376.9817,237.9560,376.9817,237.9560,0,0,-1.0000,-1.0000,
baseline,1,15,7,371.1866,198.5780,371.1866,198.5780,0,0,-1.0000,-1.0000,
baseline,1,15,8,386.0979,212.2462,386.0979,212.2462,0,0,-1.0000,-1.0000,
A4,1,15,0,416.2805,226.6110,416.2805,226.6110,100,100,0.7180,0.5792,
A4,1,15,1,356.4092,206.7274,356.4092,206.7274,100,100,0.5951,0.5442,
A4,1,15,2,381.0941,223.5338,381.0941,223.5338,100,100,0.4350,0.3951,
A4,1,15,3,411.0185,205.8299,411.0185,205.8299,100,100,0.5867,0.4601,
A4,1,15,4,379.1111,187.4135,379.1111,187.4135,100,100,0.4199,0.2977,
A4,1,15,5,400.2686,239.8728,400.2686,239.8728,100,100,0.8230,0.7164,
A4,1,15,6,376.9817,237.9560,376.9817,237.9560,100,100,0.4195,0.3460,
A4,1,15,7,371.1866,198.5780,371.1866,198.5780,100,100,0.3123,0.2706,
A4,1,15,8,386.0979,212.2462,386.0979,212.2462,100,100,0.2789,0.1935,
A6,1,15,0,416.2805,226.6110,416.2805,226.6110,100,100,0.7180,0.5792,
A6,1,15,1,356.4092,206.7274,356.4092,206.7274,100,100,0.5951,0.5442,
A6,1,15,2,381.0941,223.5338,381.0941,223.5338,100,100,0.4350,0.3951,
A6,1,15,3,411.0185,205.8299,411.0185,205.8299,100,100,0.5867,0.4601,
A6,1,15,4,379.1111,187.4135,379.1111,187.4135,100,100,0.4199,0.2977,
A6,1,15,5,400.2686,239.8728,400.2686,239.8728,100,100,0.8230,0.7164,
A6,1,15,6,376.9817,237.9560,376.9817,237.9560,100,100,0.4195,0.3460,
A6,1,15,7,371.1866,198.5780,371.1866,198.5780,100,100,0.3123,0.2706,
A6,1,15,8,386.0979,212.2462,386.0979,212.2462,100,100,0.2789,0.1935,
B4,1,15,0,416.2805,226.6110,416.2831,226.6352,100,100,0.7180,0.5792,
B4,1,15,1,356.4092,206.7274,356.3936,206.7264,100,100,0.5951,0.5442,
B4,1,15,2,381.0941,223.5338,381.0929,223.5313,100,100,0.4350,0.3951,
B4,1,15,3,411.0185,205.8299,411.0050,205.8281,100,100,0.5867,0.4601,
B4,1,15,4,379.1111,187.4135,379.1088,187.4202,100,100,0.4199,0.2977,
B4,1,15,5,400.2686,239.8728,400.2712,239.9028,100,100,0.8230,0.7164,
B4,1,15,6,376.9817,237.9560,376.9803,237.9554,100,100,0.4195,0.3460,
B4,1,15,7,371.1866,198.5780,371.1875,198.5772,100,100,0.3123,0.2706,
B4,1,15,8,386.0979,212.2462,386.0977,212.2472,100,100,0.2789,0.1935,
baseline,1,16,0,407.8349,207.8715,407.8349,207.8715,0,0,-1.0000,-1.0000,
baseline,1,16,1,350.6466,185.1434,350.6466,185.1434,0,0,-1.0000,-1.0000,
baseline,1,16,2,370.2367,201.5260,370.2367,201.5260,0,0,-1.0000,-1.0000,
baseline,1,16,3,407.9263,187.1756,407.9263,187.1756,0,0,-1.0000,-1.0000,
baseline,1,16,4,375.5970,167.6608,375.5970,167.6608,0,0,-1.0000,-1.0000,
baseline,1,16,5,393.4923,222.2314,393.4923,222.2314,0,0,-1.0000,-1.0000,
baseline,1,16,6,367.2242,217.6774,367.2242,217.6774,0,0,-1.0000,-1.0000,
baseline,1,16,7,363.5862,176.6398,363.5862,176.6398,0,0,-1.0000,-1.0000,
baseline,1,16,8,380.1635,191.7398,380.1635,191.7398,0,0,-1.0000,-1.0000,
A4,1,16,0,407.8349,207.8715,407.8349,207.8715,81,81,0.6138,0.4123,
A4,1,16,1,350.6466,185.1434,350.6466,185.1434,81,81,0.5443,0.4367,
A4,1,16,2,370.2367,201.5260,370.2367,201.5260,81,81,0.6969,0.7425,
A4,1,16,3,407.9263,187.1756,407.9263,187.1756,81,81,0.3818,0.3006,
A4,1,16,4,375.5970,167.6608,375.5970,167.6608,81,81,0.5618,0.4871,
A4,1,16,5,393.4923,222.2314,393.4923,222.2314,81,81,0.4580,0.2998,
A4,1,16,6,367.2242,217.6774,367.2242,217.6774,81,81,0.4163,0.3009,
A4,1,16,7,363.5862,176.6398,363.5862,176.6398,81,81,0.5849,0.5171,
A4,1,16,8,380.1635,191.7398,380.1635,191.7398,81,81,0.2592,0.1781,
A6,1,16,0,407.8349,207.8715,407.8349,207.8715,81,81,0.6138,0.4123,
A6,1,16,1,350.6466,185.1434,350.6466,185.1434,81,81,0.5443,0.4367,
A6,1,16,2,370.2367,201.5260,370.2367,201.5260,81,81,0.6969,0.7425,
A6,1,16,3,407.9263,187.1756,407.9263,187.1756,81,81,0.3818,0.3006,
A6,1,16,4,375.5970,167.6608,375.5970,167.6608,81,81,0.5618,0.4871,
A6,1,16,5,393.4923,222.2314,393.4923,222.2314,81,81,0.4580,0.2998,
A6,1,16,6,367.2242,217.6774,367.2242,217.6774,81,81,0.4163,0.3009,
A6,1,16,7,363.5862,176.6398,363.5862,176.6398,81,81,0.5849,0.5171,
A6,1,16,8,380.1635,191.7398,380.1635,191.7398,81,81,0.2592,0.1781,
B4,1,16,0,407.8349,207.8715,407.8835,207.8511,81,81,0.6138,0.4123,
B4,1,16,1,350.6466,185.1434,350.6441,185.1405,81,81,0.5443,0.4367,
B4,1,16,2,370.2367,201.5260,370.2429,201.5185,81,81,0.6969,0.7425,
B4,1,16,3,407.9263,187.1756,407.9236,187.1755,81,81,0.3818,0.3006,
B4,1,16,4,375.5970,167.6608,375.5963,167.6534,81,81,0.5618,0.4871,
B4,1,16,5,393.4923,222.2314,393.4937,222.2341,81,81,0.4580,0.2998,
B4,1,16,6,367.2242,217.6774,367.2072,217.6801,81,81,0.4163,0.3009,
B4,1,16,7,363.5862,176.6398,363.5650,176.6289,81,81,0.5849,0.5171,
B4,1,16,8,380.1635,191.7398,380.1654,191.7420,81,81,0.2592,0.1781,
baseline,1,17,0,396.0228,198.4593,396.0228,198.4593,0,0,-1.0000,-1.0000,
baseline,1,17,1,339.3500,182.7578,339.3500,182.7578,0,0,-1.0000,-1.0000,
baseline,1,17,2,359.5260,194.0977,359.5260,194.0977,0,0,-1.0000,-1.0000,
baseline,1,17,3,395.4428,180.7966,395.4428,180.7966,0,0,-1.0000,-1.0000,
baseline,1,17,4,363.6203,164.3817,363.6203,164.3817,0,0,-1.0000,-1.0000,
baseline,1,17,5,383.0154,214.3532,383.0154,214.3532,0,0,-1.0000,-1.0000,
baseline,1,17,6,358.4145,211.4567,358.4145,211.4567,0,0,-1.0000,-1.0000,
baseline,1,17,7,352.3879,172.4749,352.3879,172.4749,0,0,-1.0000,-1.0000,
